local_id	kind	name_heb	name_rom	wikidata_qid	occurrences	n_editions	match_status	grade	confidence	sound_match	flags	kima_id	kima_name_rom	kima_name_heb	distance_km	candidates	kima_url	context_sample	decision	chosen_kima_id	reviewer_notes
ED::לתלמיד	edition_only	לתלמיד			1	1	no_match	C_review	0.0									ד) אמר הה״ק מוהר״ר מיכל מ לתלמידו הראיתם את זה לא יזכה לעולם זלאטשובלהורת כהלכה אלא להפוך דברי אלהים חיים ויאמר על אסור מותר ועל מותר אסור על …			
ED::ושאל את	edition_only	ושאל את			1	1	no_match	C_review	0.0									…חבירו ויקפיד אם א׳ מחסידיו נוסע אל צדיק א׳ ושמעתי כי פ״א בא הה״צ ר׳ דוד זלאטעס לקבל פני אור עולם רבינו מאיר מ ושאל את רפרימישלאן׳ דוד מה מדה טובה למדת מהה״צ מבעלז והשיב למדתי ממנו מדת לב טוב כי היה נוח לבריות מאד ואחז ר״מ א״ע ב…			
ED::ו בזה	edition_only	ו בזה			1	1	no_match	C_review	0.0									"…והולך בתום ילך בטח ובזה ובזה מאריך ימים ושמעתי מפי הצדיק ר׳ שמעון מ זל""ה שהצדיק הק׳ מוה׳ ר׳ יערוסליביעקב אמר לו בזה״ל אם תרצה להאריך ימים תכניע עצמך בפני כל צדיק יצחק מלובליןושיחתן של ת״ח הוא לימוד שכן איתא בתוה״ק צדק צדק תרד…"			
ED::את הש	edition_only	את הש			1	1	no_match	C_review	0.0									…כאדמו״ר זצל״ה דמה הועיל בזה הלא מובא בש״ע (סי׳ רט״ו) במ״א דגדול בשעה שלומד אסור להזכיר השם ואיך הזכיר הרה״ק מ את השם בסדר הברכה מתוך הגמ׳ כדין כל ברכה שצריכה להיות לובליןבשם ומלכות ואמר כאדמו״ר זצ״ל מנסכיז שיש להמליץ על הלובל…			
"ED::זל""ה"	edition_only	"זל""ה"			1	1	no_match	C_review	0.0									"ו) גם שמענו מהה""ק רי״צ מ זל""ה שאמר כ״פ ששלשה דורות אב ובנו ובן בנו פארסובנקראו כולם בשם אחד בן בחיי אב כי אבי רבינו זצ""ל מתולדתו היה שמו וא…"			
ED::וורמיישא	edition_only	וורמיישא			1	1	no_match	C_review	0.0									"…עיא סגין אמר לה אימא שבתא הוא ושמעתי מהצה״ק שארי מוהר״ר יחיאל שבא פ״א הנה זה כמו עשרים ושבע שנים הנה ק""ק לוריאוורמיישא שבא מצפת שמקושש עצים היה חטאו שהיה מדבר דברי חול בתוב״בשבת והוא היה נזהר שלא היה מדבר דברי חול בשבת זולת דברי…"			
ED::ששמע	edition_only	ששמע			1	1	no_match	C_review	0.0									ובס׳ ד״א (לפ׳ עקב) וז״ל כמו ששמעתי מאאמו״ר זצ״ל שא״ל דודי ההצה״ק מוה׳ זצמשה״ל מ ששמע ממנו שהתאנח בקאזניץשבת וא״ל גם להתאנח ולהיות מיצר על מילי…			
ED::עשיל	edition_only	עשיל			1	1	no_match	C_review	0.0									…נוטל שוחד נסמית עינו והוא דבר מפליא איך יקח צדיק גמור שוחד והענין שהיה מעשה אצל אדמו״ר מוה' אברהם יהושע בימי העשיל מאפטאחורפו שהיה רב בקאלביסיף וחמש עיירות היו שייכים לו וישב בדין משפט גדול עם איזה דינים והדיינים קבלו שוחד ו…			
ED::קאלביסיף	edition_only	קאלביסיף			1	1	no_match	C_review	0.0									… דבר מפליא איך יקח צדיק גמור שוחד והענין שהיה מעשה אצל אדמו״ר מוה' אברהם יהושע בימי העשיל מאפטאחורפו שהיה רב בקאלביסיף וחמש עיירות היו שייכים לו וישב בדין משפט גדול עם איזה דינים והדיינים קבלו שוחד והיה מטין לזכות אותו שנתן להם …			
ED::סיגוט	edition_only	סיגוט			1	1	name_exact	A_autolink	0.95	True		99	Sighet (Romania)	סיגט (רומניה)		99	https://data.geo-kima.org/Places/Details/99	ז) כתב בס׳ ייטב פנים מאמר יפה לעינים (אות י״ח) להגה״ג מוה׳ יקתואל יהודה טייטילבוים אבד״ק סיגוט וז״ל למען דעת כל עמי הארץ מעלת צדיקים הק׳ וכו׳ וכי הופיע רוה״ק עליהם וכו׳ אמרתי טוב לחוק בס׳ את אשר שמעתי מפ״…			
ED::פראהיין	edition_only	פראהיין			1	1	fuzzy	C_review	1.0							75992		…סע כמה פרסאות בעת קצרה כי זה היה נקל לו כנודע ממעשה ששלח אחריו ר׳ אבא מדראהביטש שנשתגעה אשתו והתפלל מנחה בעיר פראהיין ובתחלת הלילה בא לק״ק דראהביטש			
ED::ירושלם	edition_only	ירושלם			1	1	name_exact	A_autolink	0.95	True		691	Jerusalem (Israel)	ירושלים (ישראל)		691	https://data.geo-kima.org/Places/Details/691	…ת המר והמקבלו והשומעו והשמח והיושב במסיבת׳ לא יהיה לו חלק באלהי ישראל בודאי ואני ערב לו שלא יראה בנחמות ציון וירושלם. (נ״מ שביל היחוד) :			
ED::לענטשני	edition_only	לענטשני			1	1	no_match	C_review	0.0									ובס׳ מ״ה וז״ל שמעתי מהה״ק מהרש״ל מלענטשני זל״ה שאמר שבעת הנחת תפילין יש לי יציאות הנפש מפחד והבושה שעל ראש כזה אניח התפילין הקדושים עכ״ל וצריך אדם לזכו…			
ED::גוי	edition_only	גוי			1	1	no_match	C_review	0.0									…שלא יאמר עליו מה לך לספר חוקי ובפרט מעון לה״ר ח״ו שבזה גורם חלילה פיסול בתפילין דמארי עלמא דכתיב בהו ומי כעמך גוי אתך אבל ישראלהקב״ה במדת טובו ורחמנותו שאמר וחנותי את אשר אחון מרחם על עמו וסולח להם כי מי יאמר לו מה תעשה :			
ED::דינור	edition_only	דינור			1	1	fuzzy	C_review	1.0							73330		…מו שאירע לבן הק׳ של הרב מוהר״ר מיכל ושמו הה״צ מוהר״ר יוסף מיאפלא פ״א אינגיד ואיתנח ועלה למעלה וטבלו אותו בנהר דינור והמעשה ארוך ונפלא ופ״א חלה ונטה למות ואינגיד ואיתנח והוא היה דרכו להתפלל מאד בכוונה ובפרט תפלת ערבית והיה מקפ…			
ED::נהר כבר	edition_only	נהר כבר			1	1	no_match	C_review	0.0									… וכו׳ עוד אמר דאי׳ בספרים דאע״פ שאין נבואה בחו״ל אבל במקום מים יוכל להיות והראי' מיחזקאל שנתייחד לו הדיבור על נהר כבר אע״פ שהי׳ בחו״ל עוד אמר מה דאי׳ בזו״ח אלמלי לא שתו כל עלמא מההוא תמצית דארעא דישראל לא יכלי למשתי מנייהו יכול…			
ED::שעפיש	edition_only	שעפיש			1	1	no_match	C_review	0.0									הנה ידוע ומפורסם לקרובים ולרחוקים כי נער אחד אברם הוא אברהם במהר״ר ממדינות חייםפולין מק״ק שעפיש היה משוטט בארץ ומתהלך בה זה ששה שנים רצופים אשר נכנס בו רוח תזזית רוח עועים היה מקשקש בקרבו ומענה אותו בעינוי…			
ED::שפרעם	edition_only	שפרעם			1	1	name_exact	A_autolink	0.95	True		261	Shefar'am (Israel)	שפרעם (ישראל)		261	https://data.geo-kima.org/Places/Details/261	…ברם בלי נזק ובכן קיימתי את דיבורי ויצאתי בלי נזק כל ואני הייתי טאס בעולם עם הממונים והיינו טאס בין ישראלאושא לשפרעם ובאו נגדינו אלפים ורבבות חיילות אשר רדפו וטרדו אחרינו ולא נתנו לנו מנוח לכף רגלינו מפני החרם ונדויים ושמתות ו…			
ED::נ ו	edition_only	נ ו			1	1	no_match	C_review	0.0									…לופים הדיינים ושלחו הנאמנים ושמשים שלהם מבעוד יום תיכף אחר יציאתך מגוף הנער הנ״ל והם הכריז בכל בתי כנסיות ק״ק נ והתירו כל החרמות ונידויים ושמתות ״שממך וממונים שלך וצעק הרוח כבר ידעתי זאת אבל זה אינה לנו התרה הפה שאמר הוא הפ…			
ED::לל תפ	edition_only	לל תפ			1	1	no_match	C_review	0.0									…גדולה מאד ובכל יום עולים אלפי אלפים בעלי מלאכות בנאים ולבנות החומה אבל יש לי לומר טוב שכשהרב מוה׳ מלאנצהיט מתפלל תפלת י״ת מתפילת מנחה מפיל כל מה שבונים והבנתי יעקב יצחקדבריו הקדושים שפיל זה ע״י שע״י תפילתו בונה חומת ירושלים ו…			
ED::ווארקע	edition_only	ווארקע			1	1	no_match	C_review	0.0									"… מפרשיסחא. הרה״ק ר׳ שמחה בונם זצ""ל מפרשיסחא. הרה״ק מהר״ם ז״ל מ. הרה״ק מהריקאצק״ם ז״ל מגור. הרה״ק ר׳ יצחק ז״ל מווארקע. הרה״ק ר׳ דוד ז""ל מקאצק. הרה""ק ר׳ אברהם משה ז""ל מפרשיסחא. הרה״ק ר׳ חנוךְ העניך ז""ל מאלכסנדר. הרה״ק ר׳ ישראל ז…"			
ED::מריזין	edition_only	מריזין			1	1	fuzzy	C_review	0.75							14162		"…רה״ק ר׳ דוד ז""ל מקאצק. הרה""ק ר׳ אברהם משה ז""ל מפרשיסחא. הרה״ק ר׳ חנוךְ העניך ז""ל מאלכסנדר. הרה״ק ר׳ ישראל ז""ל מריזין. הרה״ק ר׳ צבי ז״ל הרה״ק ר' מנחם מענדיל ז""ל מדינוב,מיליבאוויטש. ועוד כמה צדיקים. גם ממה שחננו השי״ת : חברתי אנ…"			
ED::הרה״ק	edition_only	הרה״ק			1	1	no_match	C_review	0.0									"…ם משם מהני אשלי רברבי הגאונים הקדושים אשר האירו לישראל בגודל תורתם בעוצם קדושתם הרב הק׳ היהודי זצ״ל מפרשיסחא. הרה״ק ר׳ שמחה בונם זצ""ל מפרשיסחא. הרה״ק מהר״ם ז״ל מ. הרה״ק מהריקאצק״ם ז״ל מגור. הרה״ק ר׳ יצחק ז״ל מווארקע. הרה״ק ר׳…"			
ED::מיליבאוויטש	edition_only	מיליבאוויטש			1	1	no_match	C_review	0.0									"…רה״ק ר׳ חנוךְ העניך ז""ל מאלכסנדר. הרה״ק ר׳ ישראל ז""ל מריזין. הרה״ק ר׳ צבי ז״ל הרה״ק ר' מנחם מענדיל ז""ל מדינוב,מיליבאוויטש. ועוד כמה צדיקים. גם ממה שחננו השי״ת : חברתי אני הדל יחיאל משה ב״מ מ״י ז״ל אבד״ק יאריסאוו נכד להאי סבא קדישא …"			
ED::וימריטטער	edition_only	וימריטטער			1	1	no_match	C_review	0.0									"…ברך המופלג מו״א יהודא שליט״א. בית מסחר הספרים של ר״א כהנא נאלעווקי 39 ווארשא בדפוס ר׳ אפרים בן ר׳ בנימין ז""ל בוימריטטער רחוב דזיקע נומר 44 לפ""ק שנת תרנ""ט"			
ED::דזיקע	edition_only	דזיקע			1	1	no_match	C_review	0.0									"… יהודא שליט״א. בית מסחר הספרים של ר״א כהנא נאלעווקי 39 ווארשא בדפוס ר׳ אפרים בן ר׳ בנימין ז""ל בוימריטטער רחוב דזיקע נומר 44 לפ""ק שנת תרנ""ט"			
ED::שהלך במדבר	edition_only	שהלך במדבר			1	1	no_match	C_review	0.0									שמעתי מעשה מהרב הק׳ ר׳ שמשון שהלך במדבר מאסטריפאליעעם שיירא וכשבא עש״ק ביקש מבעל השיירא שלא ילך בשבת ונתן לו ממון בשביל זה. והבעל שיירא לקח המעות ואע…			
ED::יוינח	edition_only	יוינח			1	1	no_match	C_review	0.0									"…שנכנסו עמי בעלי התוס׳, משום העיון הגדיל שהי' לי בדבריהם קודם התפלה ומשום זה אחרתי לתפלה, ופעם הלך הר״ר העשיל ליוינח והאב""ד דשם לא החשיב את הר״ר העשל. ושאל הר״ר העשיל את האב""ד איזה דיבור בתוס׳ והשיב לו שיעיין ויאמר לו. ועיין ו…"			
ED::ז״ל ואמר	edition_only	ז״ל ואמר			1	1	no_match	C_review	0.0									להרבי תיכף אמר לו תן לי א׳ ר״ט ויהא לך תפילין כשרים ונתן לו ר״ט ולקח הרבי הר״ט ונתן להרה״ק ר׳ משה סופר מ ז״ל ואמר לו כתוב לי תפילין פשעווארסקבשביל זה האברך כי דרכו היה שלא ליקח יותר בעד פרשיות רק א׳ ר״ט וכל העולם היו רוצים …			
ED::זצסטרע	edition_only	זצסטרע			1	1	no_match	C_review	0.0									שמעתי בשם הרב הקדוש ר׳ מורי מ זצסטרעלצק״ל שהיה אצלו חסיד אחד והיה עני מאוד והיה לו בת בוגרת. וסיפר לפניו איך שצריך להשיא אותה אמר לו הרה״ק הנ״ל שי…			
ED::זכיאש	edition_only	זכיאש			1	1	no_match	C_review	0.0									"שמעתי מהרה״ק ר׳ לייביל זצ""ל מ קאבלישהיה בנו של הרה״ק ר׳ מרדכי זצ״ל מזכיאש כשהיה הרה״ק ר׳ לייבול ילד היה חריף מאוד בלמוד ואמר אביו מי שיתן לבני אלף אדומים יהא מחותני ובא בן כפר אחד ואמ…"			
